id;type;nneurons;fw;bw_cg;bp_wu
1;Input;;;;
2;Convolutional;9472;167.842065066667;335.684130133333;666.8791808
3;mpool;36928;328.8334336;657.6668672;1300.6798848
4;Convolutional;16640;73.0740963555556;146.148192711111;73.0740963555556
5;Convolutional;16448;73.0740963555556;73.0740963555556;73.0740963555556
6;Convolutional;36928;164.4167168;164.4167168;164.4167168
7;Convolutional;16640;73.0740963555556;73.0740963555556;73.0740963555556
8;Convolutional;16448;73.0740963555556;73.0740963555556;73.0740963555556
9;Convolutional;36928;164.4167168;164.4167168;164.4167168
10;Convolutional;16640;73.0740963555556;73.0740963555556;73.0740963555556
11;Convolutional;16448;73.0740963555556;73.0740963555556;73.0740963555556
12;Convolutional;36928;164.4167168;164.4167168;164.4167168
13;Convolutional;16640;73.0740963555556;73.0740963555556;73.0740963555556
14;Convolutional;131584;146.148192711111;584.592770844444;569.027242666667
15;Convolutional;65664;73.0740963555556;73.0740963555556;284.513621333333
16;Convolutional;147584;164.4167168;164.4167168;164.4167168
17;Convolutional;66048;73.0740963555556;73.0740963555556;73.0740963555556
18;Convolutional;65664;73.0740963555556;73.0740963555556;73.0740963555556
19;Convolutional;147584;164.4167168;164.4167168;164.4167168
20;Convolutional;66048;73.0740963555556;73.0740963555556;73.0740963555556
21;Convolutional;65664;73.0740963555556;73.0740963555556;73.0740963555556
22;Convolutional;147584;164.4167168;164.4167168;164.4167168
23;Convolutional;66048;73.0740963555556;73.0740963555556;73.0740963555556
24;Convolutional;65664;73.0740963555556;73.0740963555556;73.0740963555556
25;Convolutional;147584;164.4167168;164.4167168;164.4167168
26;Convolutional;66048;73.0740963555556;73.0740963555556;73.0740963555556
27;Convolutional;525312;146.148192711111;584.592770844444;553.648128
28;Convolutional;262400;73.0740963555556;73.0740963555556;276.824064
29;Convolutional;590080;164.4167168;164.4167168;164.4167168
30;Convolutional;263168;73.0740963555556;73.0740963555556;73.0740963555556
31;Convolutional;262400;73.0740963555556;73.0740963555556;73.0740963555556
32;Convolutional;590080;164.4167168;164.4167168;164.4167168
33;Convolutional;263168;73.0740963555556;73.0740963555556;73.0740963555556
34;Convolutional;262400;73.0740963555556;73.0740963555556;73.0740963555556
35;Convolutional;590080;164.4167168;164.4167168;164.4167168
36;Convolutional;263168;73.0740963555556;73.0740963555556;73.0740963555556
37;Convolutional;262400;73.0740963555556;73.0740963555556;73.0740963555556
38;Convolutional;590080;164.4167168;164.4167168;164.4167168
39;Convolutional;263168;73.0740963555556;73.0740963555556;73.0740963555556
40;Convolutional;262400;73.0740963555556;73.0740963555556;73.0740963555556
41;Convolutional;590080;164.4167168;164.4167168;164.4167168
42;Convolutional;263168;73.0740963555556;73.0740963555556;73.0740963555556
43;Convolutional;262400;73.0740963555556;73.0740963555556;73.0740963555556
44;Convolutional;590080;164.4167168;164.4167168;164.4167168
45;Convolutional;263168;73.0740963555556;73.0740963555556;73.0740963555556
46;Convolutional;2099200;146.148192711111;584.592770844444;523.4491392
47;Convolutional;1049088;73.0740963555556;73.0740963555556;261.7245696
48;Convolutional;2359808;164.4167168;164.4167168;164.4167168
49;Convolutional;1050624;73.0740963555556;73.0740963555556;73.0740963555556
50;Convolutional;1049088;73.0740963555556;73.0740963555556;73.0740963555556
51;Convolutional;2359808;164.4167168;164.4167168;164.4167168
52;Convolutional;1050624;73.0740963555556;73.0740963555556;73.0740963555556
53;Convolutional;1049088;73.0740963555556;73.0740963555556;73.0740963555556
54;Convolutional;2359808;164.4167168;164.4167168;164.4167168
55;Convolutional;1050624;73.0740963555556;73.0740963555556;73.0740963555556
56;FC;200905705;142.865567288889;0;142.865567288889
